"","COST FUNCTION(J)","1","2","3","4"
"30",0.266616128106272,-1.31587311108445,0.697274876907098,1.33146522829216,2.93668352928645
"31",0.263532214602631,-1.31047769564713,0.697186776988028,1.31938806532665,2.92538403771673
"32",0.260522774817465,-1.30475033990186,0.697272959895955,1.30759713009822,2.91423854548602
"33",0.257577020290098,-1.2987503858841,0.697502411376385,1.29606164383325,2.90323006746712
"34",0.254687127617029,-1.29252781094975,0.697849031823512,1.2847555435017,2.89234424424876
"35",0.25184738283847,-1.28612469852033,0.698290864124819,1.27365674231534,2.88156893013841
"36",0.249053573385559,-1.27957647789176,0.698809442752781,1.26274650633355,2.87089384585386
"37",0.24630255594923,-1.27291296936807,0.699389245065586,1.25200892894574,2.86031028574653
"38",0.243591949362796,-1.26615926528776,0.700017228768127,1.241430487862,2.8498108709938
"39",0.240919916322116,-1.25933647271044,0.700682442004501,1.23099967165669,2.83938934154259
"40",0.23828500823593,-1.25246233948595,0.701375694677453,1.22070666494403,2.82904038071934
"41",0.235686054938224,-1.24555178201687,0.702089281380999,1.21054308297937,2.81875946737746
"42",0.233122086280911,-1.23861733015046,0.702816747841947,1.20050174792549,2.80854275125806
"43",0.230592276381824,-1.23166950221221,0.703552694038589,1.19057650024182,2.79838694791936
"44",0.228095903972518,-1.22471712115019,0.704292608237529,1.18076203968166,2.78828925016186
"45",0.225632324187447,-1.21776758103674,0.705032727093895,1.17105379124855,2.77824725335948
"46",0.223200948484115,-1.2108270717224,0.70576991772246,1.16144779219264,2.76825889251287
"47",0.220801230341775,-1.20390076821305,0.706501578289802,1.15194059674364,2.75832238918455
"48",0.218432655067,-1.19699299030925,0.707225554219319,1.14252919579529,2.7484362067641
"49",0.21609473251816,-1.19010733717719,0.707940067557561,1.13321094919384,2.73859901275562
"50",0.213786991904659,-1.18324680078761,0.70864365743526,1.12398352865149,2.72880964698463
"51",0.211508978061,-1.17641386154061,0.709335129880965,1.11484486961653,2.7190670947952
"52",0.209260248769406,-1.16961056887366,0.710013515518708,1.10579313069389,2.70937046445356
"53",0.207040372828014,-1.16283860921073,0.710678033911728,1.0968266594306,2.69971896809789
"54",0.204848928649389,-1.15609936324014,0.711328063508659,1.08794396346683,2.69011190567732
"55",0.202685503236327,-1.14939395419677,0.711963116312467,1.07914368620995,2.68054865141093
"56",0.200549691426246,-1.14272328856125,0.712582816530537,1.07042458632172,2.67102864237105
"57",0.198441095326881,-1.13608809036657,0.713186882580761,1.06178552041962,2.66155136885723
"58",0.196359323888358,-1.12948893011613,0.713775111926642,1.05322542848794,2.6521163662799
"59",0.19430399257263,-1.12292624915918,0.71434736829717,1.0447433215731,2.64272320831643
"60",0.192274723092517,-1.11640038023698,0.714903570916984,1.03633827140456,2.63337150114016
"61",0.19027114320063,-1.10991156480103,0.71544368543114,1.02800940163913,2.62406087855358
"62",0.188292886514159,-1.10345996761011,0.715967716258361,1.0197558804737,2.61479099788399
"63",0.186339592365554,-1.09704568903349,0.716475700148438,1.01157691441165,2.60556153652171
"64",0.184410905672007,-1.09066877542053,0.716967700754686,1.00347174300183,2.59637218900022
"65",0.182506476818677,-1.08432922784023,0.717443804062029,0.995439634397454,2.5872226645328
"66",0.180625961552088,-1.07802700944668,0.717904114536338,0.987479881606193,2.5781126849344
"67",0.178769020881118,-1.07176205168624,0.718348751881745,0.979591799323019,2.56904198286793
"68",0.176935320983766,-1.06553425952835,0.71877784831043,0.97177472125432,2.56001030036426
"69",0.175124533118395,-1.05934351587318,0.719191546244389,0.964027997856211,2.55101738757287
"70",0.173336333538515,-1.0531896852655,0.719589996381316,0.956350994422057,2.54206300170696
"71",0.171570403410432,-1.04707261702365,0.719973356067414,0.948743089464409,2.53314690615255
"72",0.169826428733297,-1.04099214787548,0.720341787928884,0.941203673345192,2.5242688697157
"73",0.168104100261201,-1.03494810417872,0.720695458721469,0.933732147115196,2.51542866598641
"74",0.166403113427052,-1.02894030379102,0.721034538363778,0.926327921530063,2.50662607280062
"75",0.164723168268071,-1.02296855764458,0.721359199125494,0.918990416215103,2.49786087178513
"76",0.163063969352751,-1.01703267107203,0.721669614946137,0.911719058955612,2.48913284797235
"77",0.161425225709187,-1.0111324449223,0.721965960863831,0.904513285093039,2.48044178947388
"78",0.159806650754698,-1.00526767649975,0.722248412536792,0.897372537010421,2.47178748720382
"79",0.158207962226673,-0.999438160354134,0.722517145842947,0.890296263693124,2.4631697346439
"80",0.156628882114603,-0.993643688944939,0.722772336545377,0.883283920353097,2.45458832764392
"81",0.155069136593251,-0.987884053199775,0.723014160013237,0.876334968106727,2.44604306425202
"82",0.153528455956931,-0.982159042983506,0.723242790989397,0.869448873697911,2.43753374456999
"83",0.152006574554869,-0.976468447492122,0.72345840339746,0.862625109259295,2.42906017062979
"84",0.150503230727622,-0.970812055583188,0.723661170181934,0.855863152105731,2.42062214628798
"85",0.149018166744523,-0.965189656052844,0.723851263176327,0.849162484554932,2.41221947713516
"86",0.147551128742145,-0.959601037867754,0.724028852994759,0.842522593771105,2.40385197041819
"87",0.146101866663757,-0.954045990359095,0.724194108943369,0.835942971627989,2.39551943497308
"88",0.144670134199759,-0.948524303384547,0.724347198948389,0.829423114588297,2.38722168116703
"89",0.143255688729066,-0.943035767463335,0.724488289498224,0.82296252359703,2.37895852084804
"90",0.141858291261444,-0.93758017388855,0.724617545597345,0.816560703986526,2.370729767301
"91",0.14047770638077,-0.932157314820338,0.724735130730078,0.810217165391433,2.3625352352093
"92",0.139113702189199,-0.926766983362963,0.724841206832743,0.803931421672109,2.35437474062094
"93",0.137766050252225,-0.921408973628299,0.724935934272786,0.797702990845145,2.34624810091866
"94",0.136434525544633,-0.916083080787875,0.725019471833789,0.791531395019946,2.33815513479329
"95",0.135118906397301,-0.910789101115303,0.72509197670541,0.785416160340457,2.3300956622199
"96",0.133818974444869,-0.905526832020586,0.72515360447746,0.779356816931256,2.32206950443635
"97",0.132534514574237,-0.900296072077612,0.725204509137431,0.773352898847387,2.31407648392384
"98",0.131265314873886,-0.895096621045897,0.72524484307092,0.767403944027362,2.3061164243891
"99",0.130011166584021,-0.889928279887505,0.725274757064473,0.76150949424889,2.29818915074813
"100",0.128771864047493,-0.8847908507799,0.725294400310432,0.755669095086936,2.29029448911107
"101",0.127547204661525,-0.879684137125389,0.725303920413464,0.749882295873786,2.28243226676816
"102",0.126336988830195,-0.874607943557695,0.725303463398471,0.74414864966083,2.2746023121766
"103",0.125141019917688,-0.869562075946118,0.725293173719653,0.738467713181849,2.26680445494818
"104",0.123959104202288,-0.864546341397687,0.725273194270514,0.73283904681759,2.25903852583752
"105",0.122791050831106,-0.859560548257605,0.725243666394643,0.727262214561471,2.2513043567309
"106",0.121636671775535,-0.85460450610829,0.725204729897121,0.721736783986277,2.2436017806356
"107",0.120495781787413,-0.849678025767219,0.725156523056446,0.716262326211721,2.23593063166962
"108",0.119368198355885,-0.844780919283793,0.725099182636861,0.710838415872777,2.22829074505176
"109",0.118253741664951,-0.839912999935368,0.725032843901005,0.705464631088691,2.22068195709202
"110",0.117152234551696,-0.835074082222607,0.724957640622819,0.700140553432614,2.21310410518234
"111",0.116063502465187,-0.830263981864257,0.724873705100638,0.694865767901772,2.20555702778748
"112",0.114987373426013,-0.825482515791466,0.724781168170423,0.689639862888142,2.19804056443618
"113",0.113923677986486,-0.820729502141698,0.724680159219097,0.684462430149585,2.19055455571247
"114",0.112872249191466,-0.816004760252343,0.724570806197933,0.679333064781387,2.18309884324723
"115",0.111832922539808,-0.811308110654066,0.72445323563598,0.674251365188197,2.17567326970978
"116",0.110805535946434,-0.806639375063941,0.724327572653492,0.669216933056317,2.16827767879973
"117",0.109789929704995,-0.801998376378427,0.724193940975351,0.664229373326325,2.16091191523885
"118",0.108785946451136,-0.797384938666203,0.724052462944442,0.659288294166024,2.15357582476317
"119",0.107793431126343,-0.792798887160909,0.723903259535002,0.654393306943678,2.14626925411506
"120",0.106812230942363,-0.788240048253803,0.723746450365893,0.649544026201541,2.13899205103551
"121",0.105842195346191,-0.783708249486363,0.723582153713818,0.644740069629656,2.13174406425647
"122",0.104883175985617,-0.779203319542854,0.723410486526456,0.639981058039913,2.12452514349324
"123",0.103935026675311,-0.774725088242863,0.723231564435512,0.635266615340359,2.11733513943701
"124",0.102997603363456,-0.770273386533825,0.723045501769684,0.630596368509759,2.11017390374743
"125",0.102070764098907,-0.765848046483551,0.722852411567528,0.625969947572381,2.10304128904527
"126",0.101154368998869,-0.761448901272759,0.722652405590238,0.621386985573019,2.09593714890515
"127",0.100248280217092,-0.757075785187616,0.722445594334311,0.616847118552245,2.08886133784832
"128",0.099352361912569,-0.752728533612306,0.722232087044123,0.612349985521869,2.08181371133559
"129",0.0984664802187272,-0.748406983021621,0.722011991724394,0.607895228440625,2.07479412576018
"130",0.097590503213113,-0.74411097097358,0.721785415152548,0.603482492190061,2.06780243844077
"131",0.0967243008875533,-0.739840336102082,0.721552462890971,0.599111424550644,2.06083850761454
"132",0.0958677451187913,-0.735594918109593,0.721313239299157,0.594781676178062,2.0539021924303
"133",0.0950207096395861,-0.731374557759872,0.721067847545749,0.590492900579737,2.04699335294163
"134",0.0941830700102717,-0.727179096870741,0.720816389620474,0.586244754091522,2.04011185010016
"135",0.0933547035907636,-0.723008378306885,0.720558966345967,0.582036895854613,2.03325754574883
"136",0.0925354895130109,-0.718862245972708,0.720295677389494,0.577868987792641,2.02643030261527
"137",0.0917253086538824,-0.714740544805226,0.720026621274555,0.573740694588957,2.01962998430514
"138",0.0909240436084812,-0.710643120767,0.719751895392401,0.569651683664116,2.01285645529567
"139",0.0901315786638827,-0.706569820839127,0.719471596013424,0.565601625153535,2.00610958092911
"140",0.0893477997732862,-0.702520493014264,0.719185818298452,0.561590191885349,1.9993892274063
"141",0.0885725945305745,-0.698494986289703,0.718894656309944,0.557617059358441,1.99269526178032
"142",0.0878058521452769,-0.694493150660492,0.718598203023066,0.553681905720658,1.98602755195014
"143",0.0870474634179257,-0.690514837112604,0.718296550336677,0.549784411747208,1.97938596665432
"144",0.0862973207158022,-0.686559897616149,0.717989789084205,0.545924260819232,1.97277037546482
"145",0.0855553179490652,-0.682628185118633,0.717678009044424,0.542101138902559,1.96618064878077
"146",0.0848213505472564,-0.678719553538265,0.71736129895213,0.538314734526624,1.95961665782239
"147",0.0840953154361755,-0.674833857757309,0.71703974650871,0.534564738763577,1.9530782746249
"148",0.0833771110151195,-0.670970953615482,0.716713438392624,0.530850845207547,1.94656537203245
"149",0.0826666371344815,-0.667130697903398,0.716382460269775,0.527172749954086,1.94007782369219
"150",0.0819637950737017,-0.663312948356058,0.716046896803789,0.523530151579781,1.93361550404831
"151",0.0812684875195651,-0.659517563646383,0.715706831666195,0.519922751122033,1.92717828833613
"152",0.0805806185448413,-0.655744403378799,0.715362347546511,0.516350252059,1.92076605257631
"153",0.07990009358726,-0.651993328082858,0.715013526162228,0.512812360289705,1.91437867356903
"154",0.0792268194288175,-0.648264199206908,0.714660448268711,0.509308784114312,1.90801602888822
"155",0.0785607041754077,-0.644556879111812,0.714303193668993,0.505839234214561,1.9016779968759
"156",0.0779016572367738,-0.640871231064701,0.713941841223487,0.502403423634357,1.89536445663651
"157",0.0772495893067751,-0.637207119232782,0.713576468859596,0.499001067760533,1.88907528803128
"158",0.0766044123439628,-0.633564408677178,0.713207153581241,0.495631884303755,1.8828103716727
"159",0.0759660395524614,-0.629942965346825,0.712833971478292,0.492295593279597,1.87656958891896
"160",0.0753343853631501,-0.626342656072396,0.712456997735913,0.488991916989758,1.8703528218685
"161",0.0747093654151389,-0.622763348560285,0.712076306643813,0.485720580003448,1.86415995335457
"162",0.0740908965375353,-0.619204911386619,0.711691971605417,0.482481309138913,1.85799086693982
"163",0.0734788967314974,-0.61566721399132,0.711304065146943,0.479273833445119,1.851845446911
"164",0.0728732851525668,-0.612150126672205,0.710912658926392,0.476097884183587,1.84572357827359
"165",0.07227398209328,-0.608653520579133,0.71051782374246,0.47295319481037,1.83962514674659
"166",0.0716809089660507,-0.605177267708186,0.710119629543355,0.469839500958185,1.83355003875728
"167",0.0710939882863201,-0.601721240895898,0.709718145435539,0.466756540418685,1.82749814143603
"168",0.0705131436559715,-0.598285313813519,0.709313439692378,0.463704053124887,1.82146934261118
"169",0.0699382997470037,-0.594869360961321,0.708905579762717,0.460681781133726,1.81546353080393
"170",0.0693693822854598,-0.591473257662948,0.708494632279368,0.457689468608774,1.80948059522327
"171",0.068806318035607,-0.588096880059801,0.70808066306752,0.454726861803081,1.80352042576102
"172",0.0682490347843637,-0.584740105105464,0.707663737153065,0.451793709042168,1.79758291298676
"173",0.0676974613259698,-0.58140281056017,0.70724391877085,0.448889760707155,1.791667948143
"174",0.0671515274468962,-0.578084874985306,0.706821271372842,0.446014769218032,1.78577542314017
"175",0.0666111639109889,-0.574786177737955,0.706395857636223,0.443168489017057,1.77990523055186
"176",0.0660763024448467,-0.571506598965479,0.705967739471404,0.440350676552302,1.77405726360993
"177",0.065546875723425,-0.568246019600138,0.70553697802996,0.437561090261325,1.76823141619976
"178",0.0650228173558648,-0.565004321353748,0.705103633712492,0.43479949055498,1.76242758285548
"179",0.0645040618715424,-0.561781386712376,0.704667766176412,0.432065639801358,1.75664565875531
"180",0.0639905447063361,-0.558577098931074,0.704229434343657,0.429359302309858,1.75088553971682
"181",0.0634822021891069,-0.555391342028644,0.703788696408321,0.426680244315394,1.74514712219236
"182",0.0629789715283893,-0.552224000782451,0.703345609844223,0.424028233962725,1.73943030326443
"183",0.0624807907992893,-0.549074960723261,0.702900231412397,0.421403041290916,1.73373498064112
"184",0.0619875989305857,-0.545944108130123,0.702452617168508,0.418804438217925,1.7280610526516
"185",0.0614993356920326,-0.542831330025282,0.702002822470205,0.416232198525321,1.72240841824162
"186",0.0610159416818578,-0.539736514169131,0.701550901984394,0.413686097843118,1.71677697696907
"187",0.0605373583144574,-0.536659549055197,0.701096909694445,0.411165913634741,1.71116662899953
"188",0.0600635278082786,-0.533600323905164,0.700640898907333,0.408671425182114,1.70557727510192
"189",0.059594393173893,-0.530558728663927,0.700182922260704,0.406202413570865,1.70000881664415
"190",0.0591298982022535,-0.527534653994685,0.699723031729876,0.403758661675656,1.69446115558878
"191",0.0586699874531337,-0.524527991274066,0.699261278634776,0.401339954145637,1.68893419448877
"192",0.0582146062437459,-0.521538632587288,0.698797713646801,0.398946077390006,1.68342783648321
"193",0.0577637006375359,-0.51856647072335,0.698332386795622,0.396576819563702,1.6779419852931
"194",0.0573172174331513,-0.515611399170264,0.697865347475918,0.39423197055321,1.67247654521722
"195",0.0568751041535798,-0.512673312110313,0.697396644454046,0.391911321962472,1.66703142112793
"196",0.0564373090354563,-0.509752104415343,0.696926325874643,0.389614667098933,1.66160651846707
"197",0.0560037810185349,-0.506847671642097,0.696454439267174,0.387341800959679,1.65620174324189
"198",0.0555744697353238,-0.503959910027568,0.695981031552405,0.38509252021771,1.65081700202098
"199",0.0551493255008798,-0.501088716484397,0.695506149048819,0.382866623208305,1.64545220193029
"200",0.0547282993027608,-0.498233988596292,0.695029837478971,0.380663909915517,1.6401072506491
"201",0.0543113427911337,-0.495395624613492,0.694552141975782,0.378484181958762,1.63478205640608
"202",0.0538984082690341,-0.492573523448248,0.694073107088764,0.376327242579529,1.62947652797538
"203",0.0534894486827765,-0.48976758467035,0.693592776790197,0.374192896628195,1.62419057467272
"204",0.0530844176125126,-0.486977708502673,0.693111194481236,0.372080950550946,1.61892410635153
"205",0.0526832692629348,-0.484203795816763,0.692628402997965,0.369991212376809,1.61367703339913
"206",0.0522859584541224,-0.48144574812845,0.692144444617389,0.367923491704784,1.60844926673292
"207",0.0518924406125298,-0.478703467593491,0.691659361063367,0.365877599691087,1.60324071779659
"208",0.0515026717621119,-0.475976857003248,0.691173193512494,0.363853349036494,1.59805129855642
"209",0.0511166085155872,-0.473265819780388,0.690685982599916,0.361850553973793,1.59288092149751
"210",0.0507342080658349,-0.470570259974622,0.690197768425095,0.359869030255327,1.58772949962015
"211",0.0503554281774231,-0.467890082258467,0.689708590557519,0.357908595140655,1.58259694643613
"212",0.0499802271782687,-0.465225191923044,0.689218488042352,0.3559690673843,1.57748317596513
"213",0.049608563951424,-0.462575494873897,0.68872749940603,0.354050267223604,1.57238810273111
"214",0.0492403979269903,-0.45994089762685,0.688235662661805,0.352152016366685,1.56731164175873
"215",0.0488756890741546,-0.457321307303888,0.687743015315233,0.35027413798048,1.56225370856986
"216",0.0485143978933487,-0.454716631629063,0.687249594369609,0.3484164566789,1.55721421918
"217",0.0481564854085288,-0.452126778924442,0.68675543633135,0.346578798511073,1.55219309009482
"218",0.0478019131595727,-0.449551658106067,0.686260577215321,0.34476099094969,1.54719023830671
"219",0.0474506431947933,-0.446991178679952,0.685765052550119,0.342962862879432,1.54220558129134
"220",0.0471026380635676,-0.444445250738109,0.685268897383292,0.341184244585513,1.53723903700424
"221",0.0467578608090771,-0.441913784954598,0.684772146286517,0.339424967742296,1.53229052387744
"222",0.0464162749611597,-0.439396692581605,0.684274833360727,0.337684865402015,1.52735996081611
"223",0.0460778445292712,-0.43689388544555,0.683776992241179,0.335963771983583,1.52244726719523
"224",0.0457425339955534,-0.434405275943216,0.683278656102486,0.334261523261497,1.51755236285629
"225",0.0454103083080085,-0.431930777037917,0.682779857663584,0.332577956354822,1.51267516810401
"226",0.0450811328737777,-0.429470302255674,0.682280629192666,0.330912909716281,1.50781560370311
"227",0.0447549735525217,-0.42702376568144,0.681781002512058,0.329266223121421,1.50297359087506
"228",0.0444317966499024,-0.424591081955332,0.681281009003048,0.327637737657873,1.49814905129489
"229",0.044111568911164,-0.4221721662689,0.680780679610671,0.3260272957147,1.49334190708802
"230",0.0437942575148113,-0.419766934361416,0.680280044848445,0.324434740971829,1.48855208082712
"231",0.0434798300663849,-0.417375302516198,0.679779134803059,0.322859918389573,1.48377949552894
"232",0.0431682545923299,-0.414997187556947,0.679277979139019,0.321302674198232,1.47902407465129
"233",0.042859499533959,-0.412632506844119,0.678776607103247,0.319762855887792,1.47428574208987
"234",0.0425535337415067,-0.410281178271319,0.678275047529629,0.318240312197688,1.46956442217527
"235",0.0422503264682734,-0.407943120261719,0.677773328843529,0.316734893106672,1.46486003966996
"236",0.0419498473648589,-0.405618251764503,0.677271479066248,0.315246449822747,1.46017251976522
"237",0.0416520664734833,-0.403306492251334,0.676769525819447,0.313774834773193,1.45550178807821
"238",0.0413569542223936,-0.40100776171285,0.676267496329522,0.312319901594667,1.450847770649
"239",0.0410644814203553,-0.39872198065518,0.675765417431936,0.310881505123395,1.44621039393761
"240",0.0407746192512271,-0.396449070096486,0.67526331557551,0.309459501385426,1.44158958482113
"241",0.0404873392686183,-0.394188951563528,0.674761216826672,0.308053747586988,1.43698527059081
"242",0.0402026133906264,-0.391941547088255,0.674259146873664,0.306664102104902,1.43239737894919
"243",0.0399204138946541,-0.389706779204417,0.673757131030701,0.305290424477084,1.42782583800727
"244",0.0396407134123053,-0.387484570944203,0.673255194242102,0.303932575393129,1.42327057628164
"245",0.0393634849243575,-0.3852748458349,0.672753361086367,0.302590416684959,1.41873152269175
"246",0.0390887017558107,-0.383077527895578,0.67225165578022,0.30126381131756,1.41420860655708
"247",0.0388163375710098,-0.380892541633793,0.671750102182613,0.299952623379785,1.40970175759436
"248",0.0385463663688422,-0.37871981204232,0.671248723798688,0.298656718075237,1.40521090591491
"249",0.038278762478006,-0.376559264595901,0.670747543783698,0.297375961713227,1.40073598202185
"250",0.0380135005523506,-0.374410825248023,0.670246584946896,0.296110221699799,1.39627691680741
"251",0.0377505555662872,-0.372274420427711,0.669745869755375,0.29485936652884,1.39183364155032
"252",0.037489902810268,-0.37014997703635,0.669245420337879,0.293623265773248,1.38740608791306
"253",0.0372315178863332,-0.368037422444524,0.668745258488572,0.292401790076184,1.38299418793932
"254",0.0369753767037255,-0.365936684488877,0.668245405670773,0.291194811142391,1.37859787405131
"255",0.0367214554745702,-0.363847691469001,0.667745883020645,0.290002201729579,1.3742170790472
"256",0.0364697307096197,-0.36177037214434,0.667246711350859,0.288823835639887,1.36985173609857
"257",0.0362201792140622,-0.359704655731117,0.666747911154214,0.287659587711416,1.3655017787478
"258",0.0359727780833931,-0.357650471899284,0.666249502607223,0.286509333809819,1.36116714090558
"259",0.0357275046993484,-0.35560775076949,0.665751505573662,0.285372950819973,1.35684775684837
"260",0.0354843367258985,-0.353576422910072,0.665253939608088,0.284250316637712,1.35254356121594
"261",0.0352432521053024,-0.351556419334068,0.664756823959315,0.283141310161631,1.34825448900884
"262",0.0350042290542206,-0.349547671496248,0.664260177573861,0.282045811284948,1.34398047558598
"263",0.0347672460598863,-0.347550111290165,0.663764019099358,0.280963700887445,1.33972145666221
"264",0.0345322818763336,-0.34556367104523,0.663268366887928,0.279894860827466,1.33547736830583
"265",0.0342993155206816,-0.343588283523804,0.662773238999529,0.278839173933981,1.33124814693626
"266",0.0340683262694749,-0.341623881918314,0.662278653205257,0.27779652399872,1.32703372932162
"267",0.0338392936550778,-0.33967039984838,0.66178462699063,0.27676679576836,1.32283405257639
"268",0.0336121974621222,-0.337727771357976,0.661291177558827,0.275749874936792,1.31864905415903
"269",0.0333870177240091,-0.335795930912595,0.660798321833898,0.274745648137434,1.31447867186968
"270",0.0331637347194612,-0.333874813396445,0.660306076463945,0.273754002935615,1.31032284384783
"271",0.0329423289691274,-0.331964354109661,0.659814457824268,0.272774827821026,1.30618150857006
"272",0.0327227812322375,-0.330064488765534,0.659323482020479,0.271808012200218,1.30205460484772
"273",0.0325050725033066,-0.328175153487759,0.658833164891586,0.270853446389177,1.29794207182469
"274",0.0322891840088885,-0.326296284807708,0.658343522013046,0.269911021605949,1.29384384897517
"275",0.0320750972043769,-0.324427819661715,0.657854568699788,0.268980629963325,1.28975987610141
"276",0.0318627937708545,-0.322569695388382,0.657366320009203,0.268062164461594,1.28569009333151
"277",0.0316522556119881,-0.320721849725903,0.656878790744104,0.267155518981346,1.28163444111727
"278",0.0314434648509704,-0.318884220809411,0.656391995455661,0.266260588276337,1.27759286023197
"279",0.0312364038275067,-0.317056747168334,0.655905948446302,0.265377267966415,1.27356529176825
"280",0.0310310550948455,-0.315239367723778,0.655420663772582,0.264505454530497,1.26955167713593
"281",0.0308274014168542,-0.313432021785925,0.654936155248033,0.263645045299607,1.26555195805993
"282",0.0306254257651372,-0.311634649051446,0.654452436445973,0.262795938449973,1.26156607657812
"283",0.030425111316196,-0.309847189600937,0.653969520702295,0.261958032996176,1.25759397503928
"284",0.0302264414486326,-0.308069583896368,0.653487421118226,0.261131228784354,1.25363559610097
"285",0.0300293997403928,-0.306301772778551,0.653006150563056,0.260315426485468,1.24969088272749
"286",0.0298339699660503,-0.304543697464628,0.652525721676841,0.259510527588612,1.24575977818785
"287",0.0296401360941315,-0.302795299545574,0.652046146873077,0.258716434394389,1.24184222605374
"288",0.029447882284479,-0.301056520983715,0.651567438341349,0.257933050008333,1.23793817019749
"289",0.0292571928856534,-0.299327304110267,0.651089608049955,0.257160278334387,1.2340475547901
"290",0.0290680524323745,-0.29760759162289,0.650612667748495,0.256398024068434,1.23017032429924
"291",0.0288804456429987,-0.295897326583259,0.650136628970443,0.255646192691878,1.22630642348728
"292",0.0286943574170343,-0.294196452414651,0.649661503035686,0.254904690465285,1.22245579740937
"293",0.0285097728326927,-0.29250491289955,0.649187301053046,0.254173424422066,1.21861839141146
"294",0.0283266771444759,-0.290822652177268,0.648714033922763,0.253452302362214,1.21479415112838
"295",0.0281450557807984,-0.289149614741582,0.648241712338964,0.252741232846099,1.21098302248197
"296",0.0279648943416452,-0.287485745438385,0.647770346792103,0.252040125188304,1.20718495167915
"297",0.0277861785962628,-0.285830989463358,0.647299947571377,0.251348889451514,1.20339988521004
"298",0.0276088944808844,-0.284185292359655,0.646830524767112,0.250667436440461,1.19962776984611
"299",0.0274330280964882,-0.282548600015601,0.646362088273133,0.249995677695905,1.19586855263833
"300",0.0272585657065888,-0.280920858662414,0.645894647789104,0.249333525488677,1.1921221809153
"301",0.0270854937350599,-0.279302014871932,0.645428212822848,0.248680892813765,1.18838860228148
"302",0.0269137987639894,-0.277692015554366,0.644962792692635,0.248037693384446,1.18466776461531
"303",0.0267434675315655,-0.27609080795606,0.644498396529461,0.247403841626467,1.18095961606749
"304",0.0265744869299933,-0.274498339657271,0.644035033279287,0.246779252672277,1.17726410505913
"305",0.026406844003442,-0.272914558569965,0.643572711705268,0.2461638423553,1.17358118028001
"306",0.0262405259460217,-0.27133941293562,0.643111440389952,0.245557527204259,1.16991079068685
"307",0.0260755200997892,-0.269772851323058,0.642651227737462,0.244960224437543,1.16625288550151
"308",0.0259118139527837,-0.268214822626277,0.642192081975646,0.244371851957623,1.16260741420928
"309",0.0257493951370896,-0.26666527606231,0.641734011158217,0.243792328345509,1.15897432655721
"310",0.0255882514269286,-0.26512416116909,0.64127702316686,0.243221572855256,1.15535357255233
"311",0.0254283707367782,-0.263591427803334,0.640821125713326,0.242659505408512,1.15174510246001
"312",0.0252697411195183,-0.262067026138441,0.640366326341499,0.242106046589112,1.14814886680227
"313",0.0251123507646043,-0.260550906662401,0.639912632429443,0.241561117637716,1.14456481635609
